pairAddress,dexId,liquidity_usd,vol24_usd,tx24,price_usd,mcap_usd,pair_created_at,age_days,base_symbol,base_address,quote_symbol,quote_address,score
0x90166b5795250fe7f0831e844121cc91799787e9,pancakeswap,4144861.55,40867972.22,55131,0.1517,75852691.0,1757690491000,30.930820219907407,STBL,0x8dedf84656fa932157e27c060d8613824e7979e3,USDC,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,2.1719789564494003
0x916f992df86795f24de6c268cfb9031fbb1155da,pancakeswap,2200073.31,15929022.08,58891,0.03337,83446384.0,1757499586000,33.14036883101852,UB,0x40b8129b786d766267a7a118cf8c07e31cdb6fde,USDC,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,2.829528217481861
0xa325b22090aa2d5528b01cc6974699da4b9cc875,pancakeswap,1004529.47,9316307.12,39114,0.2942,167948944.0,1757745005000,30.299871145833333,ALEO,0x6cfffa5bfd4277a04d83307feedfe2d18d944dd2,USDC,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,3.3293270575893406
0x6531a0190c9977e48b3a5c8bc5226a6cd821d18c,pancakeswap,884053.65,11802983.16,44576,1.13,113405579.0,1758094662000,26.252915127314814,AIA,0x48a18a4782b65a0fbed4dca608bb28038b7be339,USDC,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,3.794891994034977
0x91e4b339d9add120f12e3884e007d8713cd5b70f,pancakeswap,1599290.49,13838849.61,58018,0.08438,13404846.0,1756905192000,40.019929016203704,BOOST,0xbe7e12b2e128bc955a0130ffb168f031d7dd8d58,USDC,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,5.741922643794075
